age,monthly income,ns1,ns2,ns3,sb,gender,marital status,current employment status,dbms,visualization tools,experience(in years),days_since_applying,continent,num_skills,occupation_category,cluster
39.4,136137.0,b,0,missing,1,missing,married,missing,Excel,R,5,111.0,Africa,2,Media & Creative Arts,2
44.8,62149.0,c,1,002,0,Other,missing,freelancer,missing,PowerBI,7,475.0,North America,2,Community & Admin Services,1
44.8,116091.0,missing,0,003,0,Other,missing,freelancer,Excel,missing,0,47.0,Unknown,2,Engineering & Product Dev,2
60.0,105844.0,b,0,missing,1,missing,missing,missing,Excel,missing,4,1067.0,Europe,2,Science & Research,2
23.0,47002.0,missing,0,missing,1,M,single,missing,missing,missing,5,692.0,North America,2,Science & Research,3
45.0,137732.0,b,0,abc,1,missing,single,employed,SQL,missing,10,406.0,North America,2,Media & Creative Arts,2
41.6,87240.0,b,1,002,0,missing,married,missing,missing,R,7,1090.0,Europe,2,Healthcare & Therapy,0
65.0,90873.0,b,0,001,1,Other,missing,missing,missing,Tableau,0,288.0,Africa,2,"Business, Finance & Legal",2
42.452599388379205,28324.0,missing,0,003,0,M,missing,missing,Python,Tableau,1,539.2338129496403,Antarctica,2,"Business, Finance & Legal",3
44.8,142845.0,missing,0,missing,1,M,married,unemployed,Python,R,7,45.0,Asia,2,"Business, Finance & Legal",2
43.6,79178.0,a,1,002,1,F,missing,freelancer,SQL,missing,7,593.0,Africa,2,Planning & Operations,1
42.452599388379205,127914.0,c,0,missing,1,F,missing,missing,missing,R,1,539.2338129496403,Africa,2,Healthcare & Therapy,2
53.0,66562.0,missing,0,missing,1,M,missing,freelancer,missing,R,2,176.0,Asia,2,Planning & Operations,3
46.6,137054.0,missing,0,abc,0,M,missing,unemployed,Python,PowerBI,5,122.99999999999994,Europe,2,Science & Research,2
50.8,117744.0,b,1,missing,1,missing,missing,unemployed,Python,missing,2,1075.0,Europe,2,Science & Research,0
42.452599388379205,43960.0,a,0,002,1,missing,married,missing,missing,PowerBI,7,539.2338129496403,Africa,2,Media & Creative Arts,3
42.452599388379205,134233.0,b,0,001,1,M,missing,unemployed,SQL,missing,4,539.2338129496403,Africa,2,"Business, Finance & Legal",2
35.2,6081.0,missing,0,002,1,M,missing,employed,Python,PowerBI,4,245.0,Asia,2,Science & Research,3
61.0,32805.0,c,0,001,1,missing,missing,missing,Python,missing,10,797.0,Europe,2,Engineering & Product Dev,3
39.0,90174.0,c,0,001,1,Other,single,missing,missing,missing,1,451.2000000000001,Europe,2,Science & Research,2
34.0,109573.0,b,1,002,0,missing,missing,unemployed,Excel,R,7,1024.0,Asia,2,Science & Research,0
42.452599388379205,30195.0,c,0,002,1,missing,missing,freelancer,missing,missing,6,539.2338129496403,North America,2,Science & Research,3
42.452599388379205,116677.0,b,1,missing,1,missing,married,unemployed,missing,missing,10,539.2338129496403,South America,2,Media & Creative Arts,0
51.0,25757.0,missing,1,002,0,Other,missing,freelancer,missing,PowerBI,8,1048.0,Unknown,2,Community & Admin Services,1
48.4,113270.0,b,0,missing,1,Other,single,missing,Excel,PowerBI,10,695.0,Asia,2,Science & Research,2
29.0,114117.0,b,0,missing,1,missing,missing,freelancer,SQL,Tableau,2,584.8,Africa,2,Community & Admin Services,2
35.2,32873.0,missing,0,001,1,missing,single,unemployed,missing,missing,6,235.0,North America,2,Media & Creative Arts,3
42.452599388379205,99562.0,missing,1,001,0,F,married,employed,Excel,Tableau,0,539.2338129496403,Unknown,2,Engineering & Product Dev,0
38.0,119239.0,missing,0,001,1,missing,missing,missing,Excel,PowerBI,2,679.0,Europe,2,Community & Admin Services,2
42.452599388379205,128598.0,a,0,missing,0,F,missing,employed,Python,PowerBI,1,539.2338129496403,Oceania,2,Science & Research,2
42.452599388379205,81224.0,a,0,abc,1,missing,missing,unemployed,Excel,missing,0,539.2338129496403,North America,2,Engineering & Product Dev,2
42.452599388379205,114350.0,missing,1,abc,1,missing,missing,employed,SQL,R,3,539.2338129496403,North America,2,"Business, Finance & Legal",0
41.4,93906.0,missing,0,003,1,missing,missing,missing,SQL,missing,3,86.0,Unknown,2,Planning & Operations,2
49.6,38841.0,c,0,002,1,M,missing,freelancer,SQL,Tableau,8,426.0,Asia,2,Science & Research,3
44.2,46577.0,c,0,001,1,Other,single,missing,SQL,PowerBI,8,807.0,Europe,2,Science & Research,3
44.8,17235.0,missing,1,002,1,M,missing,employed,Excel,missing,9,49.0,Asia,2,Planning & Operations,1
53.0,35948.0,a,0,002,1,missing,missing,employed,SQL,R,5,411.2,Asia,2,Engineering & Product Dev,3
25.0,6726.0,a,0,003,1,missing,single,freelancer,Python,missing,5,501.6,Oceania,2,Science & Research,3
60.0,143844.0,missing,0,002,1,missing,missing,missing,Python,PowerBI,7,14.0,Africa,2,Media & Creative Arts,2
42.452599388379205,27224.0,c,0,abc,0,missing,missing,employed,SQL,missing,0,539.2338129496403,Oceania,2,Engineering & Product Dev,3
42.452599388379205,114918.0,missing,0,003,1,Other,missing,missing,missing,Tableau,6,539.2338129496403,Unknown,2,Science & Research,2
59.0,120905.0,c,1,002,1,M,missing,missing,SQL,missing,8,540.0,North America,2,Healthcare & Therapy,0
31.0,141665.0,c,0,001,1,missing,missing,unemployed,Python,missing,8,528.2,Africa,2,Science & Research,2
64.0,138037.0,c,1,001,1,missing,single,missing,Python,Tableau,9,865.0,North America,2,"Business, Finance & Legal",0
42.452599388379205,66299.0,c,1,003,0,missing,married,employed,Python,missing,9,539.2338129496403,Europe,2,Planning & Operations,1
36.2,116592.0,missing,1,001,1,missing,missing,unemployed,missing,PowerBI,5,574.0,Asia,2,Planning & Operations,0
42.452599388379205,108489.0,b,0,abc,1,missing,missing,missing,SQL,Tableau,8,539.2338129496403,South America,2,Surveying & Real Estate,2
42.452599388379205,139528.0,missing,1,missing,0,missing,single,unemployed,missing,R,1,539.2338129496403,North America,2,Media & Creative Arts,0
44.0,80914.0,a,0,002,1,Other,missing,freelancer,Python,missing,0,978.0,Asia,2,Science & Research,2
42.452599388379205,84996.0,b,0,002,1,M,missing,employed,Excel,missing,7,539.2338129496403,Unknown,2,"Business, Finance & Legal",2
42.452599388379205,103908.0,missing,0,002,0,missing,missing,missing,missing,Tableau,5,539.2338129496403,Africa,2,Engineering & Product Dev,2
42.452599388379205,66032.0,missing,0,missing,1,missing,missing,employed,SQL,PowerBI,9,539.2338129496403,North America,2,Science & Research,3
42.452599388379205,27322.0,a,0,missing,1,missing,married,missing,missing,PowerBI,1,539.2338129496403,North America,2,Engineering & Product Dev,3
52.0,58950.0,a,0,abc,1,missing,missing,missing,missing,PowerBI,7,990.0,Oceania,2,"Business, Finance & Legal",3
33.2,143386.0,c,1,003,1,M,married,freelancer,SQL,Tableau,4,356.0,Asia,2,Community & Admin Services,0
42.452599388379205,20443.0,c,0,001,1,Other,single,freelancer,SQL,missing,5,539.2338129496403,Europe,2,Community & Admin Services,3
42.0,66994.0,missing,0,missing,1,M,single,freelancer,missing,missing,6,574.0,Europe,2,Community & Admin Services,3
48.0,9881.0,b,0,missing,1,F,married,freelancer,missing,missing,7,660.0,Europe,2,Engineering & Product Dev,3
43.8,42320.0,c,0,002,0,missing,missing,employed,Excel,missing,9,213.0,Africa,2,"Business, Finance & Legal",3
59.0,131402.0,b,0,003,1,Other,married,missing,missing,R,0,996.0,Oceania,2,Planning & Operations,2
42.452599388379205,28518.0,missing,1,002,1,missing,missing,freelancer,Python,missing,4,539.2338129496403,Asia,2,Community & Admin Services,1
39.2,91103.0,a,0,missing,1,missing,single,employed,SQL,missing,8,332.0,North America,2,Community & Admin Services,2
42.452599388379205,25322.0,missing,1,missing,1,M,missing,missing,Python,missing,2,539.2338129496403,Europe,2,Engineering & Product Dev,1
18.0,55591.0,missing,1,002,1,Other,missing,unemployed,Excel,missing,10,607.2,Europe,2,Science & Research,1
63.0,100158.0,a,1,abc,0,M,missing,employed,Python,missing,8,646.0,North America,2,Engineering & Product Dev,0
42.2,51013.0,b,0,002,1,F,married,missing,Python,Tableau,10,798.0,Africa,2,"Business, Finance & Legal",3
42.452599388379205,123994.0,a,1,missing,1,Other,missing,freelancer,Excel,missing,7,539.2338129496403,Oceania,2,Community & Admin Services,0
37.4,63863.0,a,1,abc,1,Other,missing,unemployed,Python,PowerBI,9,142.0,Asia,2,Planning & Operations,1
65.0,70531.0,a,0,003,1,M,single,employed,missing,missing,0,760.4,Asia,2,Media & Creative Arts,3
42.4,129145.0,a,0,001,1,missing,single,missing,missing,missing,1,411.0,North America,2,Engineering & Product Dev,2
37.8,20908.0,a,1,003,1,F,missing,employed,Python,missing,10,389.0,Africa,2,Planning & Operations,1
22.0,82310.0,missing,1,001,1,F,single,missing,missing,missing,6,1092.0,Asia,2,Healthcare & Therapy,0
57.0,11808.0,missing,0,003,0,M,single,missing,Excel,missing,3,120.0,North America,2,Community & Admin Services,3
42.452599388379205,115364.0,missing,0,abc,0,F,single,employed,SQL,R,9,539.2338129496403,North America,2,Media & Creative Arts,2
48.4,146857.0,c,0,abc,1,missing,missing,freelancer,Excel,missing,9,1019.0,Europe,2,Engineering & Product Dev,2
61.0,19314.0,missing,0,002,0,F,missing,unemployed,missing,missing,9,776.0,Unknown,2,Community & Admin Services,3
42.452599388379205,83546.0,missing,0,002,1,missing,missing,unemployed,Excel,Tableau,3,539.2338129496403,Asia,2,Science & Research,2
57.0,91904.0,missing,0,abc,0,M,single,employed,Python,PowerBI,8,323.0,South America,2,Science & Research,2
42.452599388379205,99348.0,a,1,002,0,Other,married,freelancer,SQL,R,8,539.2338129496403,Asia,2,Planning & Operations,0
29.0,73626.0,b,1,missing,0,missing,single,freelancer,SQL,R,7,251.0,Africa,2,Engineering & Product Dev,0
42.0,118696.0,b,1,002,0,F,missing,freelancer,Python,missing,6,852.0,Unknown,2,Science & Research,0
33.0,145369.0,b,0,003,0,M,missing,unemployed,missing,missing,7,522.0,Asia,2,Engineering & Product Dev,2
64.0,22006.0,c,0,abc,1,missing,missing,unemployed,Python,R,8,605.2,Unknown,2,Science & Research,3
42.452599388379205,110105.0,a,0,002,0,missing,missing,unemployed,Python,missing,6,539.2338129496403,Asia,2,Healthcare & Therapy,2
41.4,40213.0,b,1,abc,1,F,single,missing,missing,missing,5,88.0,North America,2,Community & Admin Services,1
42.452599388379205,135427.0,c,1,abc,1,F,married,freelancer,Excel,R,1,539.2338129496403,North America,2,Media & Creative Arts,0
42.452599388379205,77463.0,a,1,001,1,Other,married,freelancer,SQL,R,4,539.2338129496403,Africa,2,Engineering & Product Dev,0
37.2,41140.0,missing,1,001,1,Other,missing,missing,missing,PowerBI,7,954.0,Europe,2,Healthcare & Therapy,1
50.0,60017.0,missing,0,missing,1,missing,single,freelancer,SQL,missing,6,691.8,Unknown,2,Engineering & Product Dev,3
42.452599388379205,41424.0,c,1,missing,1,missing,missing,freelancer,SQL,missing,6,539.2338129496403,Asia,2,Community & Admin Services,1
42.452599388379205,11092.0,a,0,002,1,missing,missing,missing,SQL,missing,1,539.2338129496403,Asia,2,Healthcare & Therapy,3
42.0,123367.0,b,1,002,1,missing,single,missing,missing,PowerBI,2,309.0,Africa,2,Media & Creative Arts,0
37.4,81311.0,missing,1,abc,1,Other,single,unemployed,Python,missing,6,374.0,Asia,2,"Business, Finance & Legal",0
25.0,23025.0,missing,0,002,0,Other,missing,unemployed,missing,missing,4,501.6,Europe,2,Media & Creative Arts,3
42.452599388379205,6951.0,c,0,001,1,missing,missing,missing,missing,missing,7,539.2338129496403,Europe,2,Healthcare & Therapy,3
38.6,124618.0,c,1,abc,0,missing,married,missing,missing,missing,6,256.0,Asia,2,Science & Research,0
42.452599388379205,16446.0,a,0,003,1,M,married,missing,missing,missing,1,539.2338129496403,Oceania,2,Planning & Operations,3
22.0,90462.0,missing,0,002,1,F,single,missing,Excel,PowerBI,10,902.0,Europe,2,"Business, Finance & Legal",2
42.452599388379205,109685.0,a,1,001,1,Other,married,freelancer,missing,missing,7,539.2338129496403,Europe,2,Engineering & Product Dev,0
37.4,119746.0,c,0,003,0,F,single,unemployed,Python,PowerBI,8,145.0,Africa,2,Planning & Operations,2
43.0,7938.0,b,0,abc,1,F,single,missing,SQL,missing,0,58.0,Asia,2,"Business, Finance & Legal",3
43.6,85825.0,missing,1,missing,1,M,married,unemployed,Python,Tableau,3,594.0,North America,2,Planning & Operations,0
36.2,93373.0,a,1,002,1,F,married,employed,missing,missing,1,885.0,Asia,2,Engineering & Product Dev,0
43.4,147004.0,missing,1,001,0,F,missing,freelancer,SQL,PowerBI,6,598.0,North America,2,Engineering & Product Dev,0
38.0,62696.0,b,1,missing,1,M,married,missing,Python,missing,7,556.2,Oceania,2,Community & Admin Services,1
42.452599388379205,29836.0,c,1,missing,0,Other,missing,missing,Excel,R,0,539.2338129496403,Asia,2,Healthcare & Therapy,1
42.452599388379205,65928.0,missing,0,missing,1,F,single,freelancer,SQL,missing,3,539.2338129496403,Africa,2,Community & Admin Services,3
23.0,82755.0,a,0,abc,0,M,missing,freelancer,SQL,R,5,981.0,South America,2,"Business, Finance & Legal",2
42.452599388379205,80616.0,a,0,missing,1,Other,married,missing,Excel,Tableau,10,539.2338129496403,Asia,2,Community & Admin Services,2
64.0,141700.0,c,0,abc,1,M,single,unemployed,Excel,Tableau,3,605.2,Unknown,2,Planning & Operations,2
23.0,58575.0,a,0,001,1,missing,married,unemployed,SQL,missing,2,707.0,Europe,2,"Business, Finance & Legal",3
50.2,57796.0,b,0,001,1,missing,married,missing,missing,missing,8,176.0,Oceania,2,Community & Admin Services,3
42.8,131353.0,a,1,abc,1,Other,married,missing,SQL,R,6,288.0,North America,2,Planning & Operations,0
43.4,131050.0,b,0,002,1,F,married,employed,Excel,missing,5,598.0,Europe,2,Engineering & Product Dev,2
42.452599388379205,102817.0,missing,0,003,1,missing,single,missing,missing,Tableau,3,539.2338129496403,Unknown,2,Science & Research,2
42.8,133089.0,c,1,missing,1,missing,married,unemployed,missing,PowerBI,5,76.0,Africa,2,Community & Admin Services,0
46.8,43766.0,b,0,abc,0,Other,married,employed,Excel,PowerBI,10,183.0,Europe,2,Science & Research,3
42.452599388379205,26062.0,missing,0,abc,0,missing,missing,missing,missing,missing,9,539.2338129496403,Europe,2,"Business, Finance & Legal",3
50.2,95280.0,c,1,missing,0,missing,missing,employed,SQL,missing,0,1040.0,Asia,2,Planning & Operations,0
42.452599388379205,80586.0,missing,0,002,1,F,married,unemployed,missing,Tableau,8,539.2338129496403,Africa,2,Community & Admin Services,3
52.8,20461.0,c,0,003,1,missing,single,unemployed,Excel,R,1,17.0,Africa,2,Engineering & Product Dev,3
42.2,66546.0,missing,0,missing,1,M,missing,employed,missing,PowerBI,1,799.0,Europe,2,Media & Creative Arts,3
51.0,74687.0,missing,0,003,1,Other,missing,freelancer,SQL,R,10,725.8,Africa,2,Community & Admin Services,3
36.4,91574.0,b,1,abc,1,F,single,missing,Python,Tableau,5,567.0,Africa,2,Community & Admin Services,0
42.452599388379205,54266.0,a,0,001,1,M,missing,missing,SQL,missing,7,539.2338129496403,North America,2,Engineering & Product Dev,3
33.2,129812.0,b,1,003,0,F,single,unemployed,missing,PowerBI,4,352.0,North America,2,Healthcare & Therapy,0
38.0,35324.0,missing,0,002,0,F,single,employed,missing,PowerBI,2,682.0,Africa,2,Science & Research,3
41.8,129859.0,b,0,missing,1,M,missing,unemployed,missing,missing,1,138.00000000000006,North America,2,"Business, Finance & Legal",2
42.452599388379205,119547.0,a,0,003,1,Other,single,employed,Python,missing,3,539.2338129496403,Europe,2,Surveying & Real Estate,2
45.0,87148.0,missing,0,missing,1,Other,married,missing,missing,R,5,1062.0,North America,2,"Business, Finance & Legal",2
42.452599388379205,32940.0,missing,1,missing,1,Other,missing,unemployed,missing,missing,2,539.2338129496403,Africa,2,"Business, Finance & Legal",1
36.0,85974.0,missing,1,003,1,F,missing,missing,Excel,R,2,282.0,Asia,2,Planning & Operations,1
42.0,18779.0,c,0,missing,1,Other,married,employed,missing,missing,5,983.0,Europe,2,Engineering & Product Dev,3
36.6,107514.0,b,0,missing,1,Other,married,missing,missing,PowerBI,2,642.0,Africa,2,Community & Admin Services,2
55.0,47911.0,c,0,missing,1,Other,married,unemployed,SQL,PowerBI,5,689.0,Europe,2,Engineering & Product Dev,3
54.0,116964.0,c,1,001,1,missing,single,employed,missing,R,9,180.99999999999997,Asia,2,Healthcare & Therapy,0
42.452599388379205,36143.0,a,1,abc,1,missing,missing,employed,missing,missing,4,539.2338129496403,South America,2,Community & Admin Services,1
47.4,35573.0,b,1,abc,0,M,missing,freelancer,Excel,missing,2,40.0,Europe,2,Science & Research,1
42.452599388379205,37829.0,b,0,001,0,missing,single,missing,missing,missing,8,539.2338129496403,North America,2,Engineering & Product Dev,3
42.452599388379205,37529.0,a,1,002,0,M,missing,freelancer,Excel,PowerBI,2,539.2338129496403,Oceania,2,"Business, Finance & Legal",1
34.4,72308.0,a,1,001,1,Other,married,missing,Excel,Tableau,4,132.0,Unknown,2,Planning & Operations,1
42.452599388379205,133566.0,c,0,003,0,M,single,unemployed,Excel,Tableau,2,539.2338129496403,Asia,2,Healthcare & Therapy,2
31.0,99126.0,b,0,missing,1,M,missing,freelancer,missing,Tableau,6,528.2,Europe,2,Science & Research,2
42.452599388379205,42550.0,missing,0,001,1,F,missing,missing,missing,missing,2,539.2338129496403,Asia,2,Community & Admin Services,3
42.452599388379205,69880.0,b,1,001,1,missing,single,freelancer,Excel,R,5,539.2338129496403,Africa,2,Media & Creative Arts,1
27.0,103869.0,a,1,001,1,F,missing,missing,missing,PowerBI,8,1061.0,Europe,2,Community & Admin Services,0
35.2,30969.0,a,0,003,1,F,missing,missing,missing,Tableau,4,871.0,Europe,2,Media & Creative Arts,3
46.2,42400.0,missing,0,missing,1,M,missing,unemployed,missing,missing,7,294.0,Unknown,2,Science & Research,3
42.452599388379205,77305.0,missing,0,missing,0,Other,single,freelancer,missing,R,1,539.2338129496403,Oceania,2,Science & Research,3
23.0,48283.0,a,1,missing,1,missing,single,missing,missing,Tableau,7,343.0,Asia,2,Planning & Operations,1
42.452599388379205,111291.0,a,0,002,1,missing,missing,unemployed,missing,missing,0,539.2338129496403,Europe,2,Media & Creative Arts,2
46.0,50826.0,b,0,002,1,M,missing,missing,SQL,R,1,672.0,North America,2,Engineering & Product Dev,3
61.0,35897.0,b,1,abc,1,Other,single,missing,missing,Tableau,4,797.0,Europe,2,Surveying & Real Estate,1
50.0,132996.0,a,0,001,1,Other,missing,employed,Excel,R,2,691.8,Asia,2,"Business, Finance & Legal",2
40.0,56785.0,b,0,missing,0,missing,missing,employed,SQL,R,3,73.0,Unknown,2,Engineering & Product Dev,3
37.8,52757.0,missing,1,001,1,missing,married,freelancer,missing,PowerBI,5,140.0,South America,2,Community & Admin Services,1
30.0,40043.0,missing,1,missing,1,M,married,missing,Python,PowerBI,6,641.0,North America,2,"Business, Finance & Legal",1
45.2,109825.0,missing,1,002,1,M,married,unemployed,Python,missing,0,267.0,Unknown,2,Community & Admin Services,0
33.0,7104.0,missing,0,003,1,missing,missing,unemployed,missing,Tableau,8,151.99999999999994,Africa,2,Science & Research,3
36.2,69842.0,missing,0,abc,1,missing,married,unemployed,missing,Tableau,3,577.0,Africa,2,Planning & Operations,3
41.4,55378.0,c,1,001,0,M,missing,missing,missing,R,10,88.0,Asia,2,Engineering & Product Dev,1
42.452599388379205,138657.0,missing,1,003,1,Other,missing,freelancer,missing,Tableau,5,539.2338129496403,Oceania,2,Healthcare & Therapy,0
29.0,89315.0,a,1,abc,1,missing,missing,unemployed,Python,missing,5,226.0,Oceania,2,Engineering & Product Dev,0
37.0,149642.0,c,0,003,1,missing,missing,unemployed,Python,Tableau,9,675.0,Africa,2,Planning & Operations,2
23.0,36550.0,a,0,missing,0,F,missing,employed,Excel,missing,9,787.0,South America,2,Media & Creative Arts,3
42.452599388379205,57952.0,missing,0,001,0,F,missing,missing,Python,R,7,539.2338129496403,Africa,2,Science & Research,3
63.0,114839.0,missing,0,001,0,missing,married,freelancer,Excel,missing,0,574.4,Oceania,2,Healthcare & Therapy,2
42.452599388379205,144583.0,missing,1,002,1,missing,missing,missing,missing,R,3,539.2338129496403,Oceania,2,Healthcare & Therapy,0
18.0,7322.0,missing,0,missing,1,Other,missing,freelancer,missing,PowerBI,2,607.2,Europe,2,"Business, Finance & Legal",3
49.0,43833.0,b,0,003,1,F,single,employed,Python,missing,5,468.0,Africa,2,Engineering & Product Dev,3
42.452599388379205,40025.0,missing,0,003,1,M,single,freelancer,SQL,R,2,539.2338129496403,South America,2,Science & Research,3
42.452599388379205,105134.0,b,0,missing,0,missing,missing,freelancer,SQL,missing,10,539.2338129496403,Asia,2,Engineering & Product Dev,2
47.2,118745.0,c,0,abc,1,missing,missing,unemployed,SQL,Tableau,9,818.0,Africa,2,Media & Creative Arts,2
64.0,47708.0,c,1,missing,0,M,single,missing,SQL,missing,10,164.0,Africa,2,Engineering & Product Dev,1
42.452599388379205,8090.0,b,1,abc,1,M,single,unemployed,SQL,PowerBI,4,539.2338129496403,North America,2,Science & Research,1
44.6,7463.0,b,0,missing,1,M,married,missing,missing,missing,2,629.0,North America,2,Engineering & Product Dev,3
44.2,147482.0,b,0,001,1,M,missing,employed,missing,missing,2,114.0,North America,2,"Business, Finance & Legal",2
32.0,43633.0,c,1,002,1,M,married,employed,SQL,PowerBI,4,312.0,Asia,2,Science & Research,1
39.4,27230.0,a,0,002,0,missing,missing,missing,SQL,missing,2,300.0,Africa,2,Planning & Operations,3
42.452599388379205,96327.0,b,1,abc,1,Other,single,employed,SQL,Tableau,5,539.2338129496403,South America,2,Engineering & Product Dev,0
42.452599388379205,34665.0,missing,1,002,1,Other,married,missing,Python,R,7,539.2338129496403,Oceania,2,Community & Admin Services,1
42.452599388379205,92415.0,c,0,abc,1,missing,missing,missing,missing,Tableau,6,539.2338129496403,Asia,2,"Business, Finance & Legal",2
42.452599388379205,62497.0,b,0,003,1,F,missing,missing,missing,Tableau,1,539.2338129496403,Asia,2,Engineering & Product Dev,3
52.8,42785.0,missing,1,002,0,F,married,employed,SQL,missing,0,8.0,North America,2,Science & Research,1
33.2,24338.0,missing,0,002,1,F,married,employed,SQL,PowerBI,0,352.0,Europe,2,Planning & Operations,3
44.0,41729.0,missing,1,abc,1,Other,single,freelancer,Excel,Tableau,0,81.00000000000006,Europe,2,Engineering & Product Dev,1
42.4,7848.0,missing,1,missing,1,missing,missing,missing,missing,R,3,529.0,Asia,2,Engineering & Product Dev,1
37.8,37802.0,a,1,missing,1,F,married,missing,missing,PowerBI,7,309.0,North America,2,Science & Research,1
42.452599388379205,48207.0,a,0,missing,1,F,single,employed,Excel,R,9,539.2338129496403,Oceania,2,Planning & Operations,3
19.0,32909.0,b,0,missing,1,Other,married,employed,SQL,R,1,267.0,Asia,2,Healthcare & Therapy,3
54.0,131827.0,a,1,003,1,Other,missing,freelancer,missing,missing,3,374.6,Unknown,2,Surveying & Real Estate,0
42.4,30527.0,c,1,missing,1,missing,single,missing,missing,missing,9,411.0,Africa,2,Media & Creative Arts,1
36.0,25644.0,b,0,002,0,F,missing,missing,SQL,R,4,794.0,Africa,2,Engineering & Product Dev,3
33.2,106615.0,a,0,missing,1,F,missing,employed,Excel,Tableau,4,357.0,Asia,2,"Business, Finance & Legal",2
40.0,49490.0,b,0,001,1,missing,missing,employed,Excel,Tableau,7,1053.0,Africa,2,Media & Creative Arts,3
42.452599388379205,41817.0,b,0,abc,1,Other,missing,missing,missing,Tableau,7,539.2338129496403,Europe,2,Surveying & Real Estate,3
45.6,113316.0,missing,0,003,1,missing,single,unemployed,missing,PowerBI,2,1036.0,Europe,2,Media & Creative Arts,2
49.0,24130.0,a,1,abc,1,Other,missing,missing,missing,PowerBI,1,467.0,Unknown,2,Engineering & Product Dev,1
64.0,57290.0,missing,0,001,1,Other,missing,unemployed,missing,PowerBI,4,605.2,Africa,2,Science & Research,3
42.8,43145.0,a,0,missing,1,missing,single,freelancer,missing,missing,3,69.0,Europe,2,Healthcare & Therapy,3
31.0,51165.0,b,0,001,1,missing,missing,missing,missing,missing,3,528.2,Asia,2,Engineering & Product Dev,3
34.0,117337.0,c,1,002,0,Other,missing,missing,missing,Tableau,6,348.0,Africa,2,Community & Admin Services,0
42.452599388379205,57051.0,b,0,missing,0,Other,missing,employed,SQL,missing,2,539.2338129496403,Africa,2,Planning & Operations,3
38.0,5963.0,missing,0,missing,1,missing,single,unemployed,SQL,missing,8,556.2,Asia,2,Healthcare & Therapy,3
39.0,55111.0,a,0,003,1,Other,single,missing,missing,missing,6,961.0,North America,2,Media & Creative Arts,3
42.452599388379205,93034.0,b,0,abc,1,Other,married,missing,missing,missing,4,539.2338129496403,Africa,2,"Business, Finance & Legal",2
42.452599388379205,31011.0,b,1,001,1,missing,single,missing,missing,missing,1,539.2338129496403,Europe,2,"Business, Finance & Legal",1
42.452599388379205,80996.0,missing,0,002,1,missing,single,unemployed,missing,PowerBI,5,539.2338129496403,Europe,2,Healthcare & Therapy,2
42.452599388379205,103210.0,a,0,003,1,Other,missing,unemployed,Excel,missing,0,539.2338129496403,South America,2,"Business, Finance & Legal",2
19.0,141043.0,c,0,002,1,F,missing,unemployed,missing,missing,0,1063.0,Asia,2,Engineering & Product Dev,2
45.0,50538.0,missing,0,missing,0,missing,single,unemployed,missing,PowerBI,10,531.4,Asia,2,"Business, Finance & Legal",3
38.6,46694.0,c,0,001,1,M,single,missing,SQL,PowerBI,9,746.0,Asia,2,"Business, Finance & Legal",3
52.0,39222.0,missing,0,002,0,F,married,missing,SQL,missing,4,512.0,Unknown,2,Community & Admin Services,3
37.2,11066.0,b,1,abc,1,M,missing,freelancer,SQL,PowerBI,1,950.0,Asia,2,Media & Creative Arts,1
41.0,10755.0,missing,1,abc,1,F,missing,missing,Python,missing,2,479.6,Asia,2,Community & Admin Services,1
37.0,13244.0,b,0,003,1,missing,single,unemployed,missing,R,1,308.0,North America,2,Planning & Operations,3
56.0,139150.0,c,0,003,1,F,missing,unemployed,SQL,PowerBI,2,667.6,Asia,2,"Business, Finance & Legal",2
41.8,96371.0,missing,1,abc,1,missing,missing,unemployed,Python,Tableau,3,900.0,Asia,2,Engineering & Product Dev,0
42.452599388379205,86680.0,c,0,missing,1,missing,missing,missing,Python,R,9,539.2338129496403,North America,2,"Business, Finance & Legal",2
42.452599388379205,97514.0,c,1,abc,0,M,missing,missing,missing,R,9,539.2338129496403,Asia,2,"Business, Finance & Legal",0
42.452599388379205,52160.0,c,1,002,1,F,married,freelancer,Python,Tableau,5,539.2338129496403,Africa,2,Planning & Operations,1
39.6,61039.0,missing,0,003,0,missing,missing,freelancer,missing,Tableau,8,535.0,North America,2,"Business, Finance & Legal",3
37.4,24614.0,missing,1,003,1,F,single,missing,missing,PowerBI,4,376.0,Asia,2,Community & Admin Services,1
25.0,90688.0,missing,0,missing,1,Other,single,missing,Python,Tableau,6,501.6,North America,2,Community & Admin Services,2
46.2,9265.0,b,0,001,1,Other,missing,freelancer,missing,PowerBI,8,1049.0,Europe,2,Media & Creative Arts,3
44.4,124165.0,missing,1,003,1,M,single,employed,SQL,PowerBI,5,283.0,Asia,2,Media & Creative Arts,0
39.8,55111.0,c,0,001,1,Other,single,employed,Python,PowerBI,4,493.0,North America,2,Science & Research,3
42.452599388379205,49653.0,c,0,abc,1,F,married,missing,missing,missing,10,539.2338129496403,Africa,2,Planning & Operations,3
41.4,133477.0,b,0,missing,1,F,missing,freelancer,Excel,R,8,82.0,North America,2,Science & Research,2
49.0,24698.0,missing,1,002,1,F,missing,unemployed,missing,PowerBI,5,471.0,South America,2,Planning & Operations,1
42.452599388379205,86743.0,missing,0,missing,1,F,missing,missing,missing,missing,8,539.2338129496403,Asia,2,Community & Admin Services,2
